published,content,engagement,len
23/08/20 06:06,อย่า​มั่นใจ​เกินไป,0.0,18
23/08/20 06:14,"สุ​มาเต็กโช หัก​กะ​ยา​นนท์
  สาย​มโน​เยอะ​หน่อย​😂",0.0,49
23/08/20 06:19,Komsan Boonsa เกลียด​นัก​คน​รู้​จริง🤭🤣🤣🤣,0.0,40
23/08/20 06:32,ใช่​หรือ​ครับ​อย่าง​นั่น​เงิน​ไม่​เฟ้อ​แน่นอน​ธนาคาร​ต้อง​ปล่อย​เงินกู้​เงิน​จะ​ได้​ไม่​ฝืด,0.0,91
23/08/20 06:52,รีบช่วยประชาชนเร่งด่วนครับ ตอนนี้ไฟแน้นรถทุกเครือข่ายกำลังเร่งทวงผู้เช่าซื้อเป็นอย่างมาก. Sme กำลังได้รับความเดือดร้อนเฉพาะรายเล็กรายใหม่ที่ไม่สามารถกู้ได้.  ประชาชนติดหนี้นอกระบบ จำนอง ขายฝาก กำลังจะถูกนายทุนยึดที่ทำมาหากินเป็นจำนวนมาก.  ธนาคารเริ่มส่งสัณญานการทวงหนี้แล้ว.  รีบช่วยเหลือด่วนเลยครับ.    ให้หน่วยงานที่สามารถเข้ากับประชาชนได้ดีเป็นผู้ดูแล.  ถ้าไม่รีบช่วยเชื่อว่าภายใน 6 เดือนนี้จะได้ยินเสียงร้องจากประชาชนทั้งประเทศ.   นายทุนเจ้าหนี้ ธนาคารก็จะนั่งหัวเราะ,0.0,471
23/08/20 06:56,ธนาคาร​ควร​pr​เชิง​รุก​ให้​มาก​ครับ🙏🏻🇹🇭,0.0,39
23/08/20 07:06,"โค​วิด​ไม่​จบ​ง่ายๆ​คับ
  จาก​นี้​ถึง​ปลาย​ปี ยัน​ปี​หน้า ระวัง NPL ให้​ดี​เถอะ​คับ",0.0,83
23/08/20 07:14,แต่​ประชาชน​ไม่​แข็งแกร่ง​เท่า​พวก​ท่าน​นะ​ครับ​อย่า​ลืม​ข้อ​นี้,0.0,64
23/08/20 08:03,"โค​วิด​19 บัตร​กด​เงินสด-เคติด
  หลาย​ใบ​ไม่​ได้​ส่ง",0.0,52
23/08/20 09:47,"สิ้น​เดือน​ตุลาคม การ​ค้า​ซบเซา​มาก
  ผม​เชื่อ​ว่า​ผม ไม่​สามารถ​จ่าย​ค่า​บ้าน​ให้​ธ​อส.ได้ ตลาด​เงียบ​มาก
  ค่า​ใช้​จ่าย​ประจำ​วัน​สูง​มาก ทั้งที่​ประหยัด
  ธนาคาร​แห่ง​ประเทศ​ไทย​ยัง​มีน​โย​บาย​แก้ไข​สถานการณ์​นี้​อีก​หรือ​ไม่​ครับ",0.0,233
23/08/20 09:53,"ก็​ยัง​ไม่​ปฏิรูป​ระบบ​ธนาคาร​เพื่อ​เศรษฐกิจ​ประชาชน​อย่าง​แท้จริง​สัก​ที
  🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥",0.0,90
23/08/20 09:53,"ก็​ยัง​ไม่​ปฏิรูป​ระบบ​ธนาคาร​เพื่อ​เศรษฐกิจ​ประชาชน​อย่าง​แท้จริง​สัก​ที
  🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥",0.0,90
23/08/20 09:55,"เรียก​ผม​ว่า เฮียตรัย ใช่​คะ
  ธนาคาร​มี​แต่​บอก​ว่า ไม่​อยู่​ใน​หลักเกณฑ์​และ​เงื่อนไข​บ้าง​ละ
  แล้ว​เรื่อง​ก็​หลุดลอย​ไป",0.0,123
23/08/20 10:32,"ความ​เชื่อ​มั่น​ธนาคาร​ดี แต่
  ความ​เชื่อ​มั่น​ของ​ประชาชน น่ะสิ​ไม่​มี​แล้ว ครับ",0.0,82
23/08/20 10:44,"Nattawipa Chantori จริง​ค่ะ
  เวลา​ไป​ฝาก​เงิน​เยอะ ๆ พนักงาน​จะ​ต้อง​แยก​เป็น​ปึก
  นับ​เสร็จ​ปุ๊บ​เขียน​ปั๊บ​แล้ว​ยัด​เข้าเก๊ะ!!",0.0,130
23/08/20 10:56,"หลง​รัก​สาว​แบ​ง​ค์ชาติ​จน​กลับ​บ้าน​ไม่​ถูก
  ปล่อย​ผม​กับ​บ้าน​เถอะ​ครับ #ที่รัก #พิม🥰💞",0.0,89
23/08/20 10:56,"Banlue Bootham รี​ยู​สค​รับ
  ต้อง​รี​ยุ​ส​ใช้​ซ้ำ​เพื่อ​แก้​ปัน​หา​ได้​แน่นอน​ผม​ชอบ​รี​ยู​ส🥰",0.0,94
23/08/20 10:56,"อวย​ชัย กุล​พงษ์
  ทอง​เหลือ​7,000​บาท/บาท ใน​อีก​2​เดือน​ถัด​ไป 🥰🥰🥰🥰🥰🥰",0.0,71
23/08/20 11:00,แอ​น​ดอย​ส​รีต@street770 💞💞,0.0,27
23/08/20 11:04,"#ไหนใบรับรองแพทย์ #โคโรน่า
  #ขอดูใบรับรอง #ไม่ใช่มาประกาศเท่านั้นเท่านี้ ผม​มัน​คน​ความ​รู้​น้อย
  ด้อย​โอกาส น่า​อนาถ​ใจ #whois #isure",0.0,136
23/08/20 11:21,"Thanathip Sereepong ธ​ป​ท.เป็นต้น​ไม้​ใหญ่
  ยัง​ไม่​รุ​สึกหรอ​ก​คับ ธนาคาร​ที่​เป็น​ลูกหนี้​คือ​ราก​จะ​โดน​ก่อน
  เดี๋ยว​ค่อยเป็นค่อยไป ระวัง​จะ​ตาย​ทั้ง​ต้น เพราะ​โค​วิด
  เดี๋ยว​NPL​ระบาด​คอย​ดูเถอะ #โควิดนะไม่ใช่ต้มยำกุ้ง",0.0,225
23/08/20 12:56,ค่อย​อุ่นใจ​หน่อย,0.0,17
23/08/20 12:57,"ธัญญารัตน์ เซน​นอก ไม่​มี​จะ​ส่ง😢ต้อง​เก็บ​เงิน​ไว้​ให้​แม่​กิน​ลูก​กิน
  ทั้ง​บัตร ทั้ง​ลิ​ซ​ซิ่งบวก​ดอก​ปรับ​ล่า​ช้า​ทุก​วัน😢",0.0,127
23/08/20 12:58,Aoom Aoom ใหแม่ลูก​เรียน,0.0,24
23/08/20 12:59,"Sakchai Eitsome ขึ้น​ศาล
  รถ​โดน​ยึด​ไป​นานล๊ะ สู้​ๆ​ต่อ​ไป​เป็น​กำลังใจ​ให้​ทุก​คน✌️",0.0,86
23/08/20 13:00,"ถ้ามีใครมาชวนให้ทำอะไรที่ให้ผลตอบแทนสูงมาก ๆ อย่าลืม “เอ๊ะ” ไว้ก่อน อย่าใจร้อนทำตามที่เค้าชวนนะครับ 
.
📍 จุดสังเกตง่าย ๆ เพื่อป้องกันตัวเองจากแชร์ลูกโซ่  https://bit.ly/2QiqQEk
.
ติดตามฟัง BOT on the GO podcast ที่จะทำให้เรื่องการเงินการธนาคารกลายเป็นเรื่องง่าย ๆ สำหรับทุกคน

#แบงก์ชาติ #แชร์ลูกโซ่ #ภัยการเงิน",808.0,311
23/08/20 13:02,ธัญญารัตน์ เซน​นอก,0.0,18
23/08/20 13:51,โดน​โกง​อยู่​ประจำ​เพราะ​ไม่​มี​สมอง​คิด,0.0,40
23/08/20 14:07,เพราะ​ความ​โลภ​ไม่​เคย​หาย​ไป,0.0,29
23/08/20 15:13,ความ​โลภ​มัก​จะ​มา​ก่อน​เอ๊ะ++,0.0,30
23/08/20 15:42,"รีบ​เปิดเผย npl
  และ​ลูกค้า​ที่​ไม่​สามารถ​กลับ​มา​ผ่อน​ได้​จะ​ดี​กว่า.
  ซื้อ​เวลา​สุดท้าย​ยิ่ง​เละ​หนัก",0.0,106
23/08/20 16:28,เกิด​จาก​ความ​โลภ​มาก​จน​ขาด​สติ,0.0,32
23/08/20 16:30,Orn Saisutti,0.0,12
23/08/20 16:48,Benyapa Charoenwattana จ​ร้า💕,0.0,29
23/08/20 21:00,"หนังสือ Digital Transformation in Action ที่เขียนโดยคุณธนพงศ์พรรณ ธัญญรัตตกุล เล่มนี้ พูดถึงการนำ Digital Technology มาปรับใช้กับการทำธุรกิจในทุก ๆ ด้าน ตั้งแต่การกำหนดเป้าหมายและแผนกลยุทธ์ ไปจนถึงกระบวนการทำงาน การสร้างสรรค์ผลิตภัณฑ์และบริการ การตลาดและวัฒนธรรมองค์กร เพื่อให้ธุรกิจสามารถปรับตัวกับการเปลี่ยนแปลงได้อย่างรวดเร็วในยุคปัจจุบัน
.
รายละเอียดสามารถติดตามต่อได้จากรายการ 📚📖✏️ BOT Book Club ทาง YouTube Bank of Thailand ครับ https://bit.ly/2EsPuiA

#แบงก์ชาติ #BOTBookClub #DigitalTransformation",251.0,505
24/08/20 01:10,"จริงๆ​แล้ว​เงิน​ไทย​โจมตี​ยาก​มาก​ๆ​ครับ
  จะ​ให้​จริง​ตัน​ทองคำ​เพิ่ม​ขึ้น​กว่า​นี้​จะ​ดี​กว่า​ครับ",0.0,100
24/08/20 01:22,เครื่องมือ​ใน​การ​ทำ​ยากจน,0.0,26
24/08/20 06:18,เชื่อ​มั่น​ทีม​งาน​ของ​แบ​ง​ค์ชาติ​อยาก​ให้​ช่วย​sme​ด้วย​ทำ​อย่างไร​ให้​พวก​เขา​อยู่​รอด,0.0,89
24/08/20 07:41,Jutaporn Kanprom,0.0,16
24/08/20 09:00,"ปรับ​โครงสร้าง​หนี้​มีแต่หนี้เพิ่มใช้เท่าก็ไม่หมด​
  ดี​ใน​ทาง​หลักการ​ แต่​ทาง​ปฏิบัติ​แบงก์​หมกเม็ด​โดยไม่ชี้​แจ้ง​ให้ละเอียด​
  หนัก​สุก​ก็​แบงก์​ม่วง",0.0,153
24/08/20 11:29,ต้อง​เอา​ไป​เตือน​ธนาคารพาณิชย์​ด้วย​ครับ​555,0.0,45
24/08/20 12:50,"ผม​ว่าเป็น​เรื่อง​เศษ​ร​ฐ​กิจ
  กับ รัฐบาล",0.0,42
24/08/20 15:36,"ประเทศไทย เงินทุนสำรองระหว่างประเทศ 8 ล้านล้านบาท อันดับ 12 ของโลก

กองทุนธนาคารของเราก็กันเงินสำรองต่อสินทรัพย์เสี่ยงเอาไว้สูงมาก Tier 1 กันไว้ที่ 15.76% (ณ เดือนมิถุนายน) สูงกว่าธนาคารของ USA ที่กันไว้ที่ 12.xx%

ประเทศเราควบคุม COVID-19 ได้ดีอันดับต้นๆของโลก ทำให้ GDP ของประเทศเราลดลงไม่เยอะเท่าหลายๆประเทศ

ช่วงนี้นักวิเคราะห์ นักข่าว นักวิชาการ ต่างโจมตีมาถึงเสถียรภาพการเงินของประเทศ ซึ่งได้เอาตัวเลขหนี้สูงๆเพียงด้านเดียวมาพูด

ประโยชน์ไม่มี สร้างแต่ความตื่นตระหนก

สิ่งเหล่านี้ทำให้หลายคนที่ไม่ได้ศึกษาโดยละเอียดตื่นตระหนก เกิดการแชร์ข้อมูลผิดๆกันเป็นวงกว้าง

น่าเห็นใจคนทำงานการเงิน ที่ต้องคอยบริหารรับมือหนี้เสีย เพื่อให้ทุกคนไปต่อได้นะครับ
",0.0,652
24/08/20 16:33,คุณมรรค มีองค์แปด ครับ กรณีนี้อาจต้องคุยกับสถาบันการเงินโดยตรง เพื่อขอปรับเงื่อนไขให้สอดคล้องกับความสามารถในการชำระหนี้ ศึกษาข้อมูลเพิ่มเติม มาตรการช่วยเหลือรายย่อย  https://www.bot.or.th/covid19/Pages/measures/retail/default.aspx  หากไม่ได้รับความช่วยเหลือ สามารถติดต่อ ทางด่วนแก้หนี https://www.1213.or.th/App/DebtCase ครับ,0.0,325
24/08/20 16:36,"ผม​ว่า​ทำไม​ทาง ธ​ป​ท.
  ทำ​ไม่​คิด​ช่วย​เรื่อง เครดิต​บูโร​บ้าง​ครับ เพราะ​บาง​ราย ปิดบัญชี​ไป​แล้ว
  แต่​ใน​ระยะ​เวลา 2 ปี​อย่าง​ต่ำ ไม่​สามารถ​กู้​เงิน​กับ
  ทาง​ธนาคาร​ที่ไหนได้​เลย เพราะ​ติด​เคย​มี​ประวัติ ฝาก​ด้วย​นะ​ครับ",0.0,227
24/08/20 18:05,"ปรับ​ไป​มี​แต่​หนี้​เพิ่มค่ะ​
  ไม่​มี​ลด​จะ​ปรับ​เพื่อ",0.0,55
24/08/20 20:31,"ทำไมธนาคารต่างๆไม่ยอมลดดอกเบี้ยบัตรเครดิต/บัตรกดเงินสดลงบ้างครับ...พักชำระหนี้แต่ดอกเบี้ยยังเดินอยู่
ตอนนี้ได้แต่จ่ายขั้นต่ำอยู่/จะรอให้ไม่มีจะจ่ายขั้นต่ำหรือไง?",0.0,161
24/08/20 21:19,"เตรียมพบกับงาน Bangkok FinTech Fair 2020 ในรูปแบบออนไลน์ ภายใต้แนวคิด “Digital Transformation for the New Normal”
.
📍 วันศุกร์ 18 - เสาร์ 19 กันยายน 2563 เวลา 09.30 - 16.30 น.
ถ่ายทอดสดผ่าน Facebook Live ธนาคารแห่งประเทศไทย
.
🔹 รับฟังมุมมองจากนักธุรกิจ ผู้ประกอบธุรกิจ SME และผู้ก่อตั้งแพลตฟอร์มของคนไทย ที่ประยุกต์ใช้เทคโนโลยีดิจิทัลในการปรับตัว โดยเฉพาะในช่วง COVID-19
🔹 พบกับนวัตกรรมและบริการทางการเงินที่ช่วยให้ธุรกิจปรับตัวไปสู่ดิจิทัลได้อย่างครบวงจร
.
แล้วคุณจะรู้ว่า การปรับตัวไปสู่ดิจิทัล ไม่ใช่เรื่องยาก ✨
.
ฟรี ไม่มีค่าใช้จ่าย!
👉 ลงทะเบียนเพื่อรับข่าวสารได้แล้ววันนี้ที่ https://bit.ly/3l9FLyR

#แบงก์ชาติ #FinTech #DigitalTransformation #BFF2020",713.0,656
24/08/20 21:59,"ผมเป็นข้าราชการ ต้องการ รีไฟแนนซ์ สินเชื่อสวัสดิการซึ่งมีเงินพอสำหรับหักส่งอยู่แล้ว และหน่วยงานต้นสังกัดก็หักส่งให้ธนาคารก่อนอยู่แล้วครับ 
แต่ธนาคารบอกว่าคิดภาระเกิน จึงไม่สามารถให้สินเชื่อได้ ที่ต้องการรีไฟแนนซ์ เพื่อปิดสินเชื่อส่วนบุคคล บัตรกดเงิน ธปท.พอที่จะมีแนวทางช่วยเหลือไหมครับ",0.0,285
24/08/20 22:04,Rattanaphorn Thangthong ทำไม​ไม่​มี​รหัส​ส่ง​มา,0.0,47
24/08/20 22:30,"ธนาคาร​แห่ง​ประเทศ​ไทย - Bank of
  Thailand ขอบคุณ​มาก​ครับ",0.0,59
24/08/20 23:10,"เอแคร์ ไอด้า เบลล่า
  ของ​เรา​ตอน​ที่​ลง​ทะเบียน รหัส​มัน​ส่ง​เข้า​มือ​ถือ​ทันที​เลย​นะ​คะ
  ลอง​ลง​ทะเบียน​ใหม่​อีก​รอบ​จ้า ถ้า​รหัส​ไม่​ส่ง​มา สามารถ​กด​ส่ง​ซ้ำ​ได้​อีก
  1 รอบ​ค่ะ",0.0,182
24/08/20 23:16,"มุก​แป๊กครับ​
  ถ้า​สถาบัน​การเงิน​ไม่ร่วมมือ​ด้วยเพราะเจ้าหนี้อยากได้เงินคืน",0.0,77
25/08/20 10:37,ถ้า​เปนจริง​จะ​ลงทุน​ทอง​แท่ง​แน่นอน​ค่ะ,0.0,40
25/08/20 10:38,"ไม่​ว่า​ใคร​จะ​โจมตี​ค่า​เงิน​บาท
  ธ​ปม มี​ผู้เชี่ยวชาญ​ใน​การ​ดู​และ​ค่ะ",0.0,74
25/08/20 10:50,Jantaramas Sukhakul แบบ​นี้​ดี​เลย​ครับ,0.0,39
25/08/20 13:40,เดือน​กว่า​ยัง​ไม่​มี​เจ้าหน้าที่​ติดต่อ​กลับ​มา​เลย​ครับ,0.0,57
25/08/20 17:19,"แล้ว​มีค​นบ​อก​ว่า​ตอน​นี้
  แบ​ง​ค์ชาติ​อายัด​บัญชี​ไว้
  หรือ​เจ้าหน้าที่​โยก​เงิน​ตัว​เอง​ไป​ต่าง​ประเทศ​ทำให้​ตัว​เอง​ถินเงิน​ไม่​ได้
  ตอบ​ตรง​นี้​ด้วย",0.0,156
25/08/20 17:43,ขอ​อนุญาต​แชร์​ครับ,0.0,19
25/08/20 18:24,ขอบคุณ​สำหรับ​ความ​รู้​ค​รัง,0.0,28
25/08/20 18:46,ขอ​อนุญาต​เผยแพร่​ครับ,0.0,22
25/08/20 20:02,ช่วยคนที่ต้องรับภาระหนี้แทนจำเลยที่หนึ่งที่เบี้ยวหนี้ แล้วคนค้ำต้องรับผิดชอบแทนไหมคะ...,0.0,87
25/08/20 21:03,อย่า​เชื่อ. ข่าว​ลวง,0.0,20
25/08/20 21:19,ยกเลิกระบบหนี้เก่าไปเลยค่ะท่าน รับรอง คนไทยมีรอยยิ้มแน่นอนค่ะ ทุกวันนี้ ระบบหนี้ธนาคาร โหดยิ่งกว่าหนี้นอกระบบอีก ประชาชนไม่จ่ายเงินแค่ 1วัน คิดดอกเบี้ยทุกวัน จนกลายเป็นที่มาของการยึดทรัพย์สิน กลายเป็นเรื่องปกติของธนาคารไปแล้ว 🙏 ดิฉันฝากด้วยนะคะท่าน กราบขอบพระคุณอย่างสูงค่ะ ,0.0,274
25/08/20 22:16,"แม้ความเสี่ยงจากอัตราแลกเปลี่ยนอาจเป็นเรื่องที่เราควบคุมไม่ได้ แต่เราสามารถบริหารจัดการความเสี่ยงนี้ได้ และหนึ่งในทางเลือกที่ SMEs สามารถทำได้ก็คือ FX Options นั่นเองครับ 💱
.
FX Options มีที่มาที่ไปอย่างไร และอยากเข้าร่วมโครงการต้องทำอย่างไร ฟังเต็ม ๆ ได้ที่ BOT on the GO EP.9: โครงการประกันค่าเงินเพื่อ SMEs (FX options)
🎧 https://bit.ly/3j6NaNk

#แบงก์ชาติ #FXOptions #BOTontheGO #โครงการประกันค่าเงินเพื่อSMEs",181.0,413
25/08/20 22:50,"ดีแล้ว​
  ที่​รีบ​ชี้แจง​ให้​ละเอียด​ คน​สมัย​นี้​ ยิ่ง​พวก​มี​สี​
  มัน​ชอบ​อ้าง​โน่น​นี่​ หา​ประโยชน์​ หลอก​ต้ม​ผู้คน​
  รวม​ทั้ง​นักการเมือง​คุณภาพ​ต่ำ​ ที่​ชอบ​หา​ประโยชน์​ กับ​สถาบัน​การเงิน​
  ทำให้​ประชาชน​เชื่อถือ​ผิด​ ๆ​",0.0,229
25/08/20 23:48,เข้าแว๊ป​ไม่​ได้​คะ,0.0,19
26/08/20 05:16,"เบื้องต้น​จ่าย​ค่า​ไฟ​ให้​ผม​ก่อน​ครับ
  🥰🥰",0.0,43
26/08/20 07:00,"คว้าโอกาสปฏิรูปโครงสร้างเศรษฐกิจไทย ✨
.
หลายคนที่ติดตามรายงานของแบงก์ชาติในช่วงที่ผ่านมา อาจเห็นว่าคณะกรรมการนโยบายการเงิน หรือ กนง. เริ่มให้ความสำคัญมากขึ้นกับการปฏิรูปโครงสร้างเศรษฐกิจ ซึ่งรายงานครั้งล่าสุด กนง. เห็นว่า “ควรให้ความสำคัญกับนโยบายด้านอุปทานเพื่อสนับสนุนการปรับโครงสร้างเศรษฐกิจ ให้สามารถฟื้นตัวได้ในภูมิทัศน์ใหม่หลังการแพร่ระบาดของโควิด 19 คลี่คลายลง” 
.
โดยเฉพาะกรณีของไทยที่สามารถรับมือการระบาดได้ดีจนได้รับคำชมเชยจากนานาชาติ และได้ผ่อนคลายมาตรการควบคุมการระบาดมาเป็นลำดับ ดังนั้น เราควรคว้าโอกาสจากการที่ควบคุมการระบาดได้เร็วกว่าประเทศอื่น ๆ เร่งใช้นโยบายด้านอุปทานเพื่อปรับโครงสร้างเศรษฐกิจให้ฟื้นตัวได้ในโลกหลังโควิด 19
.
วันนี้จึงขอชวนคุณผู้อ่านมาร่วมด้วยช่วยคิดเรื่องปฏิรูปโครงสร้างเศรษฐกิจไทยในบทความนี้ครับ 
👉 https://bit.ly/3hmh1B7

#แบงก์ชาติ #คว้าโอกาส #ปฏิรูปโครงสร้างเศรษฐกิจไทย  #นโยบายด้านอุปทาน #เติบโตและเปลี่ยนแปลง",314.0,850
26/08/20 07:58,"น่า​สนใจ​มาก​เลย​ครับ และ
  เข้าใจ​ว่า ธ​ป​ท คง​มี​แผน​ตัว​เอง​ด้วย​อยู่​แล้ว",0.0,77
26/08/20 08:15,"อังกอร์ กิมอี 😅😅😅
  คน​คง​เข้า​ใช้​เยอะ​มั้งคะ ลอง​ใหม่​นะ​คะ",0.0,61
26/08/20 08:36,"ปฏิรูป​การเมือง​ก่อน​เป็นอัน​ดับ​แรก
  รัฐบาล​ทาบทาม​คน​เก่ง เขา​ไม่​รับ​แก้​เศรษฐกิจ​ไทย เพราะ
  รู้อยู่​ว่า​มัน​แก้​ไม่​ได้.",0.0,126
26/08/20 09:00,"ขอแสดงความชื่นชมเยาวชนภาคเหนือที่ร่วมสร้างภูมิคุ้มกันทางการเงินที่ยั่งยืน ในโครงการ Fin. ดี We Can Do!!! 👏👏👏👏👏👏
.
โครงการ Fin. ดี We Can Do!!! เริ่มมาตั้งแต่ปี 2561 เป็นหนึ่งในโครงการส่งเสริมความรู้ทางการเงินของแบงก์ชาติ ร่วมมือกับสำนักงานคณะกรรมการการอาชีวศึกษา (สอศ.) และพันธมิตรจากหลากหลายภาคส่วน มุ่งเน้นเพื่อเสริมสร้างให้เยาวชนอาชีวศึกษามีภูมิคุ้มกันทางการเงินที่ยั่งยืน ผ่านการคิดและลงมือปฏิบัติจริงเพื่อให้เกิดการรับรู้ ปรับเปลี่ยนทัศนคติ พฤติกรรมทางการเงิน และส่งต่อแนวคิดการบริหารจัดการทางการเงินที่ดีจากรุ่นสู่รุ่น เพื่อนำไปสู่ความเป็นอยู่ที่ดีอย่างยั่งยืน
.
ปีที่ผ่านมานี้ได้รับความสนใจจาก 116 วิทยาลัยอาชีวะ 44 จังหวัดทั่วประเทศสมัครเข้าร่วมโครงการซึ่งเป็นวิทยาลัยในภาคเหนือจำนวน 30 วิทยาลัย และมี 6 วิทยาลัยที่ผ่านเข้ารอบชิงชนะเลิศ ซึ่งแบงก์ชาติจะเดินหน้าส่งเสริมความรู้ทางการเงินอย่างต่อเนื่องต่อไป เพื่อให้เยาวชนที่จะเป็นกำลังสำคัญของประเทศ มีวินัยทางการเงิน สามารถบริหารจัดการการเงินได้อย่างเหมาะสม และมีภูมิคุ้มกันทางการเงินเพียงพอเพื่อเป็นรากฐานที่สำคัญของเศรษฐกิจการเงินของประเทศ
.
อ่านรายละเอียดที่ https://bit.ly/2EszCx5 
และติดตามพบกับเยาวชนภาคอื่น ๆ ในสัปดาห์ต่อไปนะครับ ✨

#แบงก์ชาติ #FinดีWeCanDo #เยาวชนภาคเหนือ #สร้างภูมิคุ้มกันทางการเงิน",317.0,1165
26/08/20 09:27,"Rattanaphorn Thangthong ขอ​ลิ้งเว็ป​ได้​ไหม​ค่ะ
  เข้า​ลง​ทะเบียน​ตรง​ไหน",0.0,73
26/08/20 10:46,"Elle Elle เรา​หา​ข่าว​เจอ​จาก​เว็บ
  www.kapook.com​ค่ะ ลอง​เข้าไป​หา​ดู​ได้​ค่ะ ค้น​หา​ใน​กู​เกิ้ลว่า
  ลง​ทะเบียน​ทางด่วน​แก้​หนี้ ก็​เจอ​ค่ะ",0.0,143
26/08/20 10:49,Rattanaphorn Thangthong ขอบคุณ​ค่ะ,0.0,34
26/08/20 10:52,"Elle Elle ยินดี​จ้า
  ช่วย​ๆ​กัน​นะ😊",0.0,36
26/08/20 11:12,"Automation มัน​ก็​ทำให้​เรา​ต้อง​จ้าง​งาน​น้อย​ลง​ป่ะครับ
  ประกอบ​กับ Excess Capacity ที่​บอก​มา ผม​นี่​คิด​ไม่​ออก​เลย​ว่า
  จะ​ทำ​ยังไงให้ Umemployed Labour ที่​เกิด​จาก​การ​แพร่​ระบาด​โค​วิด
  กลับ​เข้าไป​ทำ​งาน​ได้​ครบ​ทุก​คน มัน​เป็น​ไป​ไม่​ได้.",0.0,251
26/08/20 12:03,"ลง​ทะเบียน​เรียบร้อย​แล้ว​
  แต่​พอก​ด​ขอ​รหัส​ ไม่​ส่ง​รหัส​มา​ เลย​ค่ะ​ ทำไงดี​",0.0,81
26/08/20 12:06,"Rattanaphorn Thangthong ของ​พี่​ลง​ทะเบียน​
  เรียบร้อย​แล้วแต่​รหัส​ไม่​ส่ง​มา​เลย​ค่ะ​ กด​หลาย​ครั้ง​ก็​ยัง​ไม่​ได้​รับ",0.0,121
26/08/20 12:15,ราศี กุมภ์ 😅😅😅😅 อันนี้ไม่แน่ใจเลยจริงๆค่ะ อาจจะเป็นเพราะว่าคนลงทะเบียนพร้อมๆกัน ระบบเลยทำงานผิดพลาดรึเปล่า เอาไว้ดึกๆลองใหม่ดีไหมคะพี่? ไม่งั้นก็เช้ามืด อาจจะสำเร็จก็ได้ สู้ๆค่ะ เค้ามีสายด่วนให้โทรสอบถามได้นะคะ เบอร์ 1213 ลองดูค่ะ เท่าที่ทราบไม่มีกำหนดเวลาว่าให้ลงทะเบียนได้ถึงเมื่อไหร่ ลองเรื่อยๆไปจนกว่าจะสำเร็จ ✌️✌,0.0,317
26/08/20 13:46,"สถาบันคุ้มครองเงินฝากย้ำ 📌สถาบันการเงินมีความเข้มแข็งและมาตรการคุ้มครองเงินฝากมีความมั่นคง ภายใต้สถานการณ์เศรษฐกิจปัจจุบัน
.
ข้อมูลเพิ่มเติมที่ สถาบันคุ้มครองเงินฝาก DPA

#สถาบันคุ้มครองเงินฝาก #สถาบันการเงินเข้มแข็ง #มาตรการคุ้มครองเงินฝากมั่นคง",498.0,246
26/08/20 13:49,"รับผิดชอบ​แค่​1​ล้าน​ครับ
  มี​หลาย​ล้าน​ฝาก​หลาย​แบ​งค์
  ที่​เหลือ​ไม่​รับผิดชอบ​เว้นแต่​ธนาคาร​ของ​รัฐ​ที่​ประกัน​เช่น​ออมสิน",0.0,128
26/08/20 13:49,"เงิน​ฝาก​หาย
  แบ​ง​ค์ยึด​ไว้​ไม่​แจ้ง​ข้อมูล​ให้​คน​ฝาก
  ทั้งที่​ลูกค้า​ไป​เปิดบัญชี​ใหม่​สาขา​ใหม่​มี​ที่​อ​ยุ่ติด​ต่อ​ใหม่",0.0,126
26/08/20 14:00,จริง​แก้​หนี้​ต้อง​แก้​ด้วย​ตัว​เรา​เอง​หา​ได้​ก็​ใช้​หาไม่​ได้​ก็​ละ​ไว้​ก่อน​ละ​กัน,0.0,85
26/08/20 14:22,ปลด​แบ​ล็กลิ​ส​กระตุ้น​เศรษฐกิจ​บ้าง​ก็ดี,0.0,41
26/08/20 14:34,"ใช้​เงิน​ภาย​ใต้​ปรัชญา​ของ​เศรษฐกิจ​พอ​เพียง
  ใช้​เงิน​อย่าง​พอประมาณ ใช้​เงิน​อย่าง​มี​เหตุผล
  ใช้​เงิน​อย่าง​มี​ภูมิคุ้มกัน ภาย​ใต้​เงื่อนไข​ทาง​วิชาการ และ​หลัก​ธรรม",0.0,171
26/08/20 14:35,คุ้มครอง​กี่​บาท​ครับ,0.0,21
26/08/20 15:23,ดำเนิน วัง​กระ​พงษ์,0.0,19
26/08/20 15:31,ขนาด​5.6​พัน​ลืม​มัน​ก็​หัก​หมด​กู​งง​หมด,0.0,41
26/08/20 15:49,ต่อ​ไป​จะ​ไม่​มี​อะไร​มั่นคง​อีก​แล้ว,0.0,37
26/08/20 16:43,"เคย​ติดต่อ​ครับ
  เรา​ต้อง​ชำระ​ตาม​ที่​ธนาคาร​กำหนด
  ไม่​ได้​ชำระ​ตาม​ความ​สามารถ​ของ​ลูกหนี้​จริง. ก็​เลย​แห้ว​ครับ",0.0,118
